Original_Filename,Anonymized_Filename,Condition,GitHub_URL
1137_missile_n03140771_2527_conf0.999819.JPEG,adcc8880.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/adcc8880.JPEG
1137_missile_n03140771_934_conf0.999613.JPEG,52938b67.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/52938b67.JPEG
1137_missile_n03466162_3145_conf0.981804.JPEG,48052439.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/48052439.JPEG
1137_missile_n03578251_7513_conf0.997317.JPEG,d2eb3e6c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/d2eb3e6c.JPEG
1139_dishwasher_bing_dishwasher_0286_conf0.980737.jpg,ed6fdc9a.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ed6fdc9a.jpg
1139_dishwasher_n03207941_9271_conf0.982979.JPEG,5ede3768.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5ede3768.JPEG
1146_bamboo_n12147835_5281_conf0.998674.JPEG,d50d4fcc.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/d50d4fcc.JPEG
1154_otter_n02444819_1220_conf0.999922.JPEG,95bac3c8.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/95bac3c8.JPEG
1154_otter_n02444819_2106_conf0.992270.JPEG,bb4b36f2.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/bb4b36f2.JPEG
1156_nacho_n07712959_3186_conf0.996491.JPEG,c1d66d76.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/c1d66d76.JPEG
1156_nacho_n07712959_423_conf0.992920.JPEG,a9999afd.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/a9999afd.JPEG
1157_calculator_n03483823_8332_conf0.999780.JPEG,eaaf5811.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/eaaf5811.JPEG
1158_fence_n03000134_2225_conf0.999836.JPEG,6d8d5a0f.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/6d8d5a0f.JPEG
1158_fence_n04046974_3956_conf0.999020.JPEG,47a1cf4e.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/47a1cf4e.JPEG
1166_stethoscope_bing_estetoscopio_0013_conf0.999534.jpg,a7f7037f.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/a7f7037f.jpg
1176_library_n03660909_1893_conf0.981240.JPEG,edc4a268.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/edc4a268.JPEG
1176_library_n03661043_1144_conf0.999797.JPEG,d5b789af.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/d5b789af.JPEG
1176_library_n03661043_17473_conf0.999386.JPEG,bc6b6093.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/bc6b6093.JPEG
1185_tadpole_bing_tadpole_0098_conf0.992698.jpg,b4c61a25.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/b4c61a25.jpg
1185_tadpole_n02469472_9382_conf0.989590.JPEG,62fc9bd5.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/62fc9bd5.JPEG
1188_dollhouse_bing_casa_de_munecas_0057_conf0.999928.jpg,9a109870.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/9a109870.jpg
1188_dollhouse_n03219483_13566_conf0.993590.JPEG,b7c8c18c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/b7c8c18c.JPEG
1200_guava_n07765361_8442_conf0.997475.JPEG,e8286ff2.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/e8286ff2.JPEG
1200_guava_n12333530_1084_conf0.984659.JPEG,6566f6d8.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/6566f6d8.JPEG
1200_guava_n12333771_8241_conf0.982153.JPEG,b7e8aac5.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/b7e8aac5.JPEG
1202_pomegranate_n07768694_10094_conf0.999999.JPEG,92347cb4.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/92347cb4.JPEG
1202_pomegranate_n07768694_12059_conf0.999964.JPEG,ff5f0fe6.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ff5f0fe6.JPEG
1202_pomegranate_n07768694_15674_conf0.987018.JPEG,3a8fea95.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/3a8fea95.JPEG
1202_pomegranate_n07768694_1826_conf0.997332.JPEG,2f48d09c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/2f48d09c.JPEG
1202_pomegranate_n07768694_3816_conf0.985261.JPEG,32eda63b.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/32eda63b.JPEG
1202_pomegranate_n07768694_6400_conf0.999089.JPEG,1da539ce.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/1da539ce.JPEG
1202_pomegranate_n07768694_7471_conf0.991635.JPEG,66d97dd5.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/66d97dd5.JPEG
1202_pomegranate_n07768694_7897_conf0.994502.JPEG,13cb34ed.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/13cb34ed.JPEG
1202_pomegranate_n07768694_9520_conf0.987442.JPEG,e69ebe8e.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/e69ebe8e.JPEG
1202_pomegranate_n12345280_5504_conf0.998588.JPEG,f751240c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/f751240c.JPEG
1205_tamale_n07879659_7240_conf0.982889.JPEG,0b9c068c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/0b9c068c.JPEG
1205_tamale_n07879659_9358_conf0.998744.JPEG,181e97eb.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/181e97eb.JPEG
1220_plum_n07751451_26493_conf0.999182.JPEG,ba23e249.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ba23e249.JPEG
1220_plum_n07751451_6442_conf0.998317.JPEG,9b172e85.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/9b172e85.JPEG
1220_plum_n12638218_20217_conf0.999514.JPEG,134f9681.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/134f9681.JPEG
1222_oyster_flickr_oyster_0422_conf0.999346.jpg,799f341b.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/799f341b.jpg
1222_oyster_n01960459_10602_conf0.992967.JPEG,535ca634.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/535ca634.JPEG
1222_oyster_n01960459_16283_conf0.997591.JPEG,55f51093.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/55f51093.JPEG
1222_oyster_n01960459_19344_conf0.999955.JPEG,d79b27f8.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/d79b27f8.JPEG
1222_oyster_n01960459_6656_conf0.999703.JPEG,c0282cd7.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/c0282cd7.JPEG
1223_cinnamon_n07814390_2002_conf0.995958.JPEG,866c582d.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/866c582d.JPEG
1223_cinnamon_n07814390_8567_conf0.999999.JPEG,e71b32f2.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/e71b32f2.JPEG
1223_cinnamon_n07814390_885_conf0.999846.JPEG,5efb5ffa.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5efb5ffa.JPEG
1223_cinnamon_n11705387_5600_conf0.999942.JPEG,9bf0262f.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/9bf0262f.JPEG
1225_bandage_n02785648_5151_conf0.999400.JPEG,011145b9.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/011145b9.JPEG
1225_bandage_n03082656_7736_conf0.980512.JPEG,55bcba62.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/55bcba62.JPEG
1225_bandage_n03430091_13933_conf0.991517.JPEG,df05aace.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/df05aace.JPEG
1225_bandage_n04101860_965_conf0.999770.JPEG,029d44e2.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/029d44e2.JPEG
1235_mistletoe_bing_mistletoe_0057_conf0.999996.jpg,1f0a0ef6.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/1f0a0ef6.jpg
1235_mistletoe_n12739332_11747_conf0.986261.JPEG,d8aa569f.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/d8aa569f.JPEG
1235_mistletoe_n12739332_12752_conf0.999997.JPEG,6422aa18.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/6422aa18.JPEG
1245_custard_n07619004_6193_conf0.988462.JPEG,645067ac.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/645067ac.JPEG
1245_custard_n07619208_142_conf0.998682.JPEG,2b71f135.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/2b71f135.JPEG
1245_custard_n07619409_3969_conf0.999711.JPEG,ddd2d89d.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ddd2d89d.JPEG
1245_custard_n07619409_4046_conf0.998932.JPEG,2eef4838.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/2eef4838.JPEG
1247_wristwatch_n04607869_16481_conf0.980910.JPEG,7a805645.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/7a805645.JPEG
1247_wristwatch_n04607869_702_conf0.999829.JPEG,9ed00a49.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/9ed00a49.JPEG
1247_wristwatch_n04607869_752_conf0.989013.JPEG,37d2d70e.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/37d2d70e.JPEG
1248_corkscrew_n03109150_12319_conf0.995433.JPEG,443c9ef1.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/443c9ef1.JPEG
1254_kebab_n07869775_19867_conf0.991906.JPEG,4ad51252.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/4ad51252.JPEG
1254_kebab_n07869775_22722_conf0.995971.JPEG,850d14fb.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/850d14fb.JPEG
1254_kebab_n07869775_8272_conf0.991996.JPEG,8d62d9bf.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/8d62d9bf.JPEG
1255_granola_bing_granola_0166_conf0.998155.jpg,5f63b701.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5f63b701.jpg
1259_gargoyle_bing_gargoyle_0069_conf0.984258.jpg,5f363056.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5f363056.jpg
1259_gargoyle_n03418618_1192_conf0.994894.JPEG,ea5d2b4c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ea5d2b4c.JPEG
1259_gargoyle_n03418618_2056_conf0.991902.JPEG,62c0ae7a.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/62c0ae7a.JPEG
1259_gargoyle_n03418618_6763_conf0.999570.JPEG,5102c153.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5102c153.JPEG
1264_mantis_n02236044_15211_conf0.992775.JPEG,3e22d137.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/3e22d137.JPEG
1264_mantis_n02236241_1233_conf0.999797.JPEG,7c371179.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/7c371179.JPEG
1264_mantis_n02236241_8193_conf0.998559.JPEG,f82a3833.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/f82a3833.JPEG
1282_parsnip_n07735404_5292_conf0.982091.JPEG,cae0c4fc.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/cae0c4fc.JPEG
1282_parsnip_n07735404_8827_conf0.998401.JPEG,ed9ea69d.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ed9ea69d.JPEG
1294_curtain_flickr_curtain_0359_conf0.998056.jpg,44b8a994.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/44b8a994.jpg
1294_curtain_n03246454_27768_conf0.994304.JPEG,709ca8ed.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/709ca8ed.JPEG
1294_curtain_n04126541_4767_conf0.999863.JPEG,82c5e70e.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/82c5e70e.JPEG
1294_curtain_n04418357_5591_conf0.998829.JPEG,367ed04d.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/367ed04d.JPEG
1297_crown_n03138669_12009_conf0.983601.JPEG,edce6ced.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/edce6ced.JPEG
1297_crown_n03138669_17978_conf0.999927.JPEG,bc827a14.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/bc827a14.JPEG
1297_crown_n03139464_4065_conf1.000000.JPEG,cb852205.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/cb852205.JPEG
1297_crown_n03139464_4255_conf0.992731.JPEG,88af7879.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/88af7879.JPEG
1305_lemonade_n07926250_19187_conf0.988989.JPEG,372d2e79.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/372d2e79.JPEG
1305_lemonade_n07926250_3532_conf0.982184.JPEG,8f574c44.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/8f574c44.JPEG
1306_wolf_n02114100_11680_conf0.990158.JPEG,4ebbeba7.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/4ebbeba7.JPEG
1306_wolf_n02114100_1823_conf0.985400.JPEG,73cff8dc.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/73cff8dc.JPEG
1306_wolf_n02114100_2326_conf0.992073.JPEG,34d39a6f.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/34d39a6f.JPEG
1307_bugle_n02793089_1850_conf0.999894.JPEG,1294eaf7.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/1294eaf7.JPEG
1307_bugle_n02793089_18826_conf0.992748.JPEG,a91d47f1.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/a91d47f1.JPEG
1309_graveyard_bing_friedhof_0852_conf0.987567.jpg,95e365de.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/95e365de.jpg
1309_graveyard_n08521623_34952_conf1.000000.JPEG,fb51af2c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/fb51af2c.JPEG
1309_graveyard_n08521623_873_conf0.999933.JPEG,fd752e28.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/fd752e28.JPEG
1320_tumbleweed_bing_tumbleweed_0074_conf0.990332.jpg,b60d86c4.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/b60d86c4.jpg
1320_tumbleweed_n12554911_6333_conf0.993770.JPEG,462ea0bb.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/462ea0bb.JPEG
1320_tumbleweed_n12554911_879_conf0.992006.JPEG,b9f72173.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/b9f72173.JPEG
1335_dragonfly_n02268443_14638_conf0.989311.JPEG,c0a05176.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/c0a05176.JPEG
1335_dragonfly_n02268443_23283_conf0.994119.JPEG,23af3d02.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/23af3d02.JPEG
1335_dragonfly_n02268443_38238_conf0.999879.JPEG,38658a07.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/38658a07.JPEG
1335_dragonfly_n02268443_38377_conf0.991280.JPEG,7ccfd752.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/7ccfd752.JPEG
1335_dragonfly_n02268443_40580_conf0.999886.JPEG,10826f68.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/10826f68.JPEG
1335_dragonfly_n02268443_7964_conf0.999220.JPEG,5673f4dd.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5673f4dd.JPEG
1335_dragonfly_n02268443_8287_conf0.990876.JPEG,a171e69f.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/a171e69f.JPEG
1338_flag_bing_flag_0011_conf0.999997.jpg,f0f95c44.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/f0f95c44.jpg
1338_flag_n03354903_11777_conf0.997303.JPEG,5bff1eee.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/5bff1eee.JPEG
1338_flag_n03354903_24406_conf0.997708.JPEG,563f655c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/563f655c.JPEG
1338_flag_n03354903_26890_conf0.999973.JPEG,2b742ccf.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/2b742ccf.JPEG
1338_flag_n03354903_3792_conf0.998554.JPEG,26245d0d.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/26245d0d.JPEG
1338_flag_n03354903_42282_conf0.999986.JPEG,dae9c49f.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/dae9c49f.JPEG
1338_flag_n03354903_5113_conf0.998801.JPEG,888f36af.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/888f36af.JPEG
1338_flag_n03354903_6456_conf0.999999.JPEG,3d2fb677.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/3d2fb677.JPEG
1345_mushroom_n13001366_2857_conf0.999130.JPEG,1699262d.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/1699262d.JPEG
1346_beetle_n02164464_12309_conf0.987910.JPEG,8dc297aa.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/8dc297aa.JPEG
1346_beetle_n02165456_11477_conf0.998228.JPEG,9b0fa0ad.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/9b0fa0ad.JPEG
1346_beetle_n02165456_2508_conf0.999793.JPEG,855190cb.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/855190cb.JPEG
1346_beetle_n02172870_14681_conf0.998395.JPEG,2369ae65.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/2369ae65.JPEG
1357_sloth_n02456962_4841_conf0.988069.JPEG,dc8790ca.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/dc8790ca.JPEG
1357_sloth_n02456962_902_conf0.996713.JPEG,b57b01a2.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/b57b01a2.JPEG
1357_sloth_n02458135_22_conf0.999923.JPEG,19fad61c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/19fad61c.JPEG
1364_dough_n07860988_14097_conf0.981623.JPEG,8b6fd787.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/8b6fd787.JPEG
1364_dough_n07861158_4507_conf0.983576.JPEG,caabe65c.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/caabe65c.JPEG
1367_sphinx_bing_esfinge_0189_conf1.000000.jpg,ebbba5fb.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/ebbba5fb.jpg
1367_sphinx_bing_esfinge_0326_conf1.000000.jpg,4a6335cf.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/4a6335cf.jpg
1367_sphinx_bing_sphinx_0004_conf1.000000.jpg,dcd7967a.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/dcd7967a.jpg
1367_sphinx_bing_sphinx_0050_conf1.000000.jpg,312f5bcd.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/312f5bcd.jpg
1367_sphinx_bing_sphinx_0133_conf0.999997.jpg,e24bdd27.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/e24bdd27.jpg
1367_sphinx_bing_sphinx_0250_conf0.999999.jpg,8c823702.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/8c823702.jpg
1367_sphinx_n10635788_10189_conf0.999809.JPEG,d18bc517.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/d18bc517.JPEG
1367_sphinx_n10635788_13026_conf0.998330.JPEG,49f30179.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/49f30179.JPEG
1367_sphinx_n10635788_13591_conf0.999991.JPEG,092f54d7.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/092f54d7.JPEG
1367_sphinx_n10635788_15004_conf1.000000.JPEG,af6d9b08.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/af6d9b08.JPEG
1367_sphinx_n10635788_5001_conf1.000000.JPEG,17d41349.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/17d41349.JPEG
1367_sphinx_n10635788_5809_conf1.000000.JPEG,7e348e94.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/7e348e94.JPEG
1367_sphinx_n10635788_6477_conf0.996070.JPEG,fe3a6c97.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/fe3a6c97.JPEG
1374_canyon_n09233446_11427_conf0.992597.JPEG,013321fa.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/013321fa.JPEG
1374_canyon_n09233446_25240_conf0.999986.JPEG,33dc16a3.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/33dc16a3.JPEG
1374_canyon_n09233446_26344_conf0.999629.JPEG,86755e47.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/86755e47.JPEG
1374_canyon_n09233446_3526_conf1.000000.JPEG,6ea3c115.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/6ea3c115.JPEG
1374_canyon_n09233446_4136_conf0.999998.JPEG,878b8eec.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/878b8eec.JPEG
1374_canyon_n09233446_7474_conf0.998857.JPEG,475e6cd0.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/475e6cd0.JPEG
1374_canyon_n09233446_7575_conf0.999780.JPEG,35ebe221.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/35ebe221.JPEG
1375_iguana_n01677747_4371_conf0.999997.JPEG,25e353ee.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/25e353ee.JPEG
1375_iguana_n01677747_5957_conf0.994065.JPEG,8b717a88.JPEG,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/8b717a88.JPEG
1379_chalice_bing_calice_0008_conf0.988370.jpg,a1f3e26f.jpg,visual_complex,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_complex/a1f3e26f.jpg
